project_id,service_line,team,project_manager,overbudget_yes,budget,building_region,nda,total_hours,emp_count,month_duration
520867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,57,1,41900.0,SF,False,394.25,268.0,53.783445245282245
6a0867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,37,1,30515.0,SF,False,349.17,163.0,46.35824144232941
8e0867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,40,1,14450.0,SF,False,135.0,88.0,28.550894268876156
48b9c21d-59ac-e211-8abd-78e3b51146cf,LEED,SB,40,1,10825.0,SF,False,186.75,111.0,33.34770734512002
3bffca76-8457-e311-8b1b-78e3b51146cf,LEED,SB,37,1,15580.0,SF,False,137.75,79.0,15.573215055750632
a3bc049b-4738-e311-8b1c-78e3b51146cf,LEED,SB,24,1,21350.0,SF,False,183.97999999999996,128.0,12.024887574693526
12207743-bc45-e311-8b1c-78e3b51146cf,LEED,SB,24,1,14210.0,SF,False,148.64999999999995,96.0,23.819790960800017
628c69b4-8846-e311-8b1c-78e3b51146cf,LEED,PM,37,1,59000.0,SF,False,539.25,157.0,39.62299020513768
97660696-8946-e311-8b1c-78e3b51146cf,LEED,SB,37,0,22000.0,SF,False,171.75,117.0,22.078482104355327
790dc1cc-1ae0-e211-8b83-78e3b51146cf,LEED,SB,24,1,29300.0,SF,False,359.3000000000001,240.0,36.56748598533851
f8d50215-ce82-e211-8bd7-78e3b51146cf,LEED,SB,58,1,17880.0,SF,False,182.0,138.0,32.723464547526646
b5748db0-7088-e211-8bd7-78e3b51146cf,LEED,SB,37,1,21950.0,SF,False,280.25,190.0,38.111665537280025
34856c54-846a-e211-8c09-78e3b51146cf,LEED,SB,58,1,20080.0,SF,False,265.0,167.0,24.739727715148156
3f3f973d-dedf-e111-8c2b-78e3b51146cf,LEED,SB,40,1,21350.0,SF,False,280.4,145.0,14.653278301402493
e186b091-d8e7-e111-8c2b-78e3b51146cf,LEED,SB,24,1,19500.0,SF,False,221.25,134.0,27.49953797819257
4529ac5a-71ba-e111-b5df-78e3b511a685,LEED,SB,24,1,34400.0,SF,False,306.93999999999994,135.0,18.891558348220702
4929ac5a-71ba-e111-b5df-78e3b511a685,LEED,SB,24,1,38852.52,SF,False,282.5,105.0,14.78469783773794
69b22527-7fba-e111-b5df-78e3b511a685,LEED,SB,40,1,31492.0,SF,False,291.43000000000006,180.0,45.73399864473603
c103659a-83ba-e111-b5df-78e3b511a685,LEED,SB,40,1,29540.0,SF,False,249.3,112.0,37.71740692827368
d71d6eca-db8d-e311-8a37-78e3b511b601,LEED,SB,50,1,44624.55,SF,False,426.92999999999995,285.0,36.76461528984168
4fffcfbf-905e-e211-8b98-78e3b511b601,LEED,SB,24,1,44540.0,SF,False,380.3999999999998,219.0,16.361732273763323
99c425ec-86ba-e111-8be7-78e3b511b601,LEED,SB,37,1,11579.0,SF,False,113.3,103.0,18.49729973921436
d0a9a6e9-907f-e211-8c15-78e3b511b601,LEED,SB,37,1,11365.0,SF,False,154.0,101.0,24.016920265303188
09cd1962-8e8a-e211-8c2c-78e3b511b601,LEED,SB,24,0,165740.0,SF,False,1014.75,456.0,71.75506683915481
87f96577-83d7-e211-8cf1-78e3b511b601,LEED,SB,37,1,32740.0,SF,False,257.19,161.0,44.2883837450461
f6ef40fa-880d-e211-b721-78e3b511b601,LEED,SB,58,1,38000.0,SF,False,405.5,182.0,34.366208751719746
4e47b4b4-df1b-e311-b7e1-78e3b511b601,LEED,SB,24,0,30025.0,SF,False,234.18,165.0,27.13813425327009
62144303-7b41-e311-b7e1-78e3b511b601,LEED,SB,58,1,24235.0,SF,False,260.25,169.0,45.30688515164582
b2b62dae-cec9-e411-9d03-a45d36fc0a08,LEED,SB,24,1,37500.0,SF,False,336.0,235.0,34.79332224480996
dc396e38-61a6-e411-b206-a45d36fc0a08,LEED,SB,58,0,24500.0,SF,False,141.5,73.0,16.85455553502125
247b32c0-c95b-e511-80ec-c4346bac0260,LEED,SB,84,0,44780.0,SF,False,273.25,154.0,35.68040411507423
deb6e21c-bf6b-e511-80ef-c4346bac0260,LEED,SB,58,0,103642.25,SF,True,690.9,332.0,37.68455204418982
a7875fb8-3e1c-e511-80da-c4346bac4b64,LEED,SB,58,0,37860.0,SF,False,220.0,112.0,10.18501406599725
5debe46d-b710-e611-8101-c4346bac4b64,LEED,SB,55,1,31780.0,SF,False,227.5,128.0,35.877533419577404
5dd00b8c-0358-e511-80e8-c4346bacb92c,LEED,SB,37,0,86689.84,SF,False,370.7,134.0,22.209901640690774
bafa3ea9-ee2b-e511-80dc-c4346bacdbe8,LEED,SB,50,0,65900.0,SF,True,480.4,265.0,12.71484014045463
8b848ac8-d536-e511-80e2-c4346bacdbe8,LEED,SB,89,1,52516.83,SF,False,511.25,326.0,46.94962935583893
1e2c5a2b-c0fe-e611-80f3-e0071b66cf61,LEED,SB,58,0,67213.75,SF,True,463.75,247.0,19.252962073143184
69ce7095-d8fb-e711-8116-e0071b66cf61,LEED,SB,84,0,12595.0,SF,False,74.35,40.0,18.135896014291873
327ea839-6c3f-e811-811d-e0071b66cf61,LEED,SB,37,0,16654.0,SF,False,29.75,18.0,19.877204870736566
b202c2f6-9ed3-e711-8115-e0071b6ad191,LEED,SB,67,0,42685.0,SF,True,230.0,137.0,19.28581695722705
60b30838-441e-e711-8102-e0071b715b91,LEED,SB,58,0,42100.0,SF,True,279.5,142.0,15.638924823918355
1a2d4656-632c-e711-8105-e0071b715b91,LEED,SB,58,1,34000.0,SF,True,248.25,138.0,16.49315181009877
0476966e-6b62-e711-811c-e0071b7458a1,LEED,SB,67,0,42841.5,SF,True,276.75,162.0,18.300170434711184
69f606ee-d3e5-e711-812d-e0071b7458a1,LEED,SB,44,1,32436.0,DV,True,233.5,174.0,23.58980677221298
d072b6dd-5e01-e811-812f-e0071b7458a1,LEED,SB,84,0,39000.0,SF,True,198.0,108.0,16.887410419105116
eecc6ea4-8f0f-e511-80e3-fc15b4284a70,LEED,SB,58,0,47550.0,SF,True,315.25,149.0,18.33302531879505
